vuln_group,auto,dist,walk,w,prop
media,con auto,3861.729498897644,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,1119.4959389057929,False,1.48210391383712,Trámites
media,sin auto,773.4779313927208,True,1.48210391383712,De compras
media,sin auto,517.3393177853028,True,1.48210391383712,Trámites
baja,con auto,1151.6823987785217,True,1.48210391383712,Trámites
baja,con auto,988.968216773958,True,1.48210391383712,De compras
baja,sin auto,1510.3563169337103,False,1.0,Trámites
alta,sin auto,1357.9524165540558,False,1.48210391383712,De compras
media,sin auto,526.6071985850198,True,1.48210391383712,De salud
media,sin auto,777.5060389636855,True,1.48210391383712,De compras
media,sin auto,413.62253040211675,True,1.48210391383712,De compras
media,sin auto,838.6182925652171,True,1.48210391383712,Trámites
alta,sin auto,1468.9420622429473,True,1.48210391383712,De compras
media,sin auto,662.6568800103112,True,1.48210391383712,De compras
baja,sin auto,2077.147445124939,False,1.48210391383712,De salud
baja,sin auto,732.8800315365401,False,1.0,Trámites
baja,con auto,1131.5462043151397,False,1.12721985301036,Trámites
baja,con auto,553.0400367302195,True,1.48210391383712,Trámites
baja,con auto,1368.0483107931761,False,1.12721985301036,Trámites
alta,sin auto,2930.4595735993357,False,1.48210391383712,Trámites
alta,sin auto,610.2284800397,False,1.48210391383712,Trámites
alta,sin auto,4904.931313627771,False,1.0,Trámites
media,sin auto,292.8084978381775,True,1.48210391383712,De compras
alta,con auto,604.6197160005307,True,1.48210391383712,Recreación
alta,sin auto,1324.7901956536364,True,1.48210391383712,Trámites
baja,sin auto,9707.499719983336,False,1.48210391383712,Recreación
alta,con auto,6274.213626103001,False,1.12721985301036,De salud
alta,sin auto,176.82584343429554,True,1.48210391383712,Trámites
alta,sin auto,304.41019432050894,True,1.48210391383712,De compras
alta,sin auto,2665.5062328831764,False,1.0,Visitar a alguien
alta,sin auto,440.1475083441488,True,1.48210391383712,De compras
alta,sin auto,2808.495705694821,False,1.05276355601825,De compras
media,sin auto,1059.1136961106029,False,1.12721985301036,Trámites
media,sin auto,1059.1136961106029,False,1.12721985301036,Trámites
media,sin auto,1734.2748664787828,False,1.48210391383712,Trámites
media,con auto,122.6165939078496,True,1.48210391383712,De compras
media,sin auto,2142.570025110031,False,1.12721985301036,Trámites
media,sin auto,696.5470255403167,True,1.48210391383712,De compras
media,sin auto,3189.293035059112,False,1.12721985301036,De compras
alta,sin auto,619.9892671702067,True,1.48210391383712,Trámites
alta,sin auto,5834.659641640553,True,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,10628.844052418164,False,1.12721985301036,Visitar a alguien
media,sin auto,4396.153190685757,False,1.0,Trámites
media,sin auto,3139.5052209267883,False,1.12721985301036,Trámites
baja,sin auto,471.8424160935513,True,1.48210391383712,Trámites
alta,sin auto,2928.9411482650175,False,1.0,De compras
baja,sin auto,654.6718643717629,True,1.48210391383712,De salud
baja,sin auto,1063.2299422778922,True,1.48210391383712,Recreación
media,sin auto,1582.1765121581725,True,1.48210391383712,Trámites
media,con auto,1544.522322306014,False,1.12721985301036,Trámites
media,con auto,2016.04120218468,False,1.12721985301036,Visitar a alguien
media,sin auto,1227.9294154852967,False,1.48210391383712,De compras
media,sin auto,4111.953875331235,False,1.12721985301036,De compras
baja,sin auto,635.9371160932502,True,1.48210391383712,De compras
media,sin auto,925.2355633330627,True,1.48210391383712,De compras
media,sin auto,203.14732809973776,True,1.48210391383712,De compras
media,sin auto,1691.0243763489188,False,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,4173.817637709099,False,1.5058778792911116,Buscar o Dejar a alguien
baja,sin auto,1164.2068723390885,True,1.48210391383712,Trámites
media,sin auto,2478.169614983002,False,1.0,Trámites
media,sin auto,950.0028474463905,True,1.48210391383712,De compras
alta,sin auto,2146.182359382949,False,1.12721985301036,Trámites
alta,sin auto,567.6834264414014,True,1.48210391383712,De compras
alta,sin auto,2221.0769101102737,False,1.0,Trámites
alta,sin auto,591.9791231340532,True,1.48210391383712,Visitar a alguien
alta,sin auto,679.8338491866965,True,1.48210391383712,Trámites
alta,sin auto,679.8338491866965,True,1.48210391383712,Trámites
baja,sin auto,1302.0720761180044,False,1.12721985301036,De compras
alta,sin auto,1154.6493147441186,False,1.12721985301036,De compras
alta,sin auto,1519.2738615556611,False,1.0430735418982884,Trámites
alta,sin auto,1449.0956878343127,False,1.12721985301036,De compras
alta,sin auto,1449.0956878343127,False,1.12721985301036,De compras
media,con auto,3640.2378314783996,False,1.0,Trámites
media,sin auto,1056.9496467022743,True,1.14387994007037,Trámites
media,sin auto,637.9736789547532,True,1.48210391383712,Trámites
media,sin auto,748.2315217606446,False,1.48210391383712,De salud
media,sin auto,3000.8821645684457,False,1.0,De compras
media,sin auto,1379.7987681633144,False,1.12721985301036,Trámites
media,sin auto,1379.7987681633144,False,1.12721985301036,Trámites
alta,sin auto,1076.8157358184594,True,1.48210391383712,Buscar o dejar algo
alta,sin auto,94.39827941361008,True,1.48210391383712,De compras
alta,sin auto,728.6669764028009,False,1.48210391383712,Trámites
alta,sin auto,6832.988062359802,False,1.12721985301036,Trámites
alta,sin auto,6832.988062359802,False,1.12721985301036,Trámites
media,con auto,6308875.163409575,True,1.48210391383712,Trámites
media,con auto,1812.6292033690315,False,1.0,Trámites
media,sin auto,2346.0365854257793,True,1.48210391383712,Visitar a alguien
media,sin auto,683.8500733724918,True,1.48210391383712,Trámites
media,sin auto,683.8500733724918,True,1.48210391383712,Visitar a alguien
media,con auto,2904.782839512545,False,1.12721985301036,De compras
alta,sin auto,521.4712360236181,True,1.48210391383712,Trámites
alta,sin auto,2514.3152428892045,False,1.12721985301036,De compras
baja,sin auto,920.0760546221505,True,1.48210391383712,Trámites
baja,sin auto,3088.3487840452967,True,1.48210391383712,Trámites
baja,sin auto,1834.0455038401446,False,0.817907347175127,De salud
media,sin auto,6984.01132162778,False,1.0,De compras
media,sin auto,3793.952396269127,False,1.12721985301036,Visitar a alguien
baja,sin auto,4006.0193138780623,False,1.12721985301036,Trámites
media,sin auto,1234.9486831443644,True,1.48210391383712,Trámites
media,sin auto,2144.5528416490465,False,1.0,Trámites
media,sin auto,547.4130933093969,True,1.48210391383712,Trámites
media,sin auto,86.08573578851492,True,1.48210391383712,De compras
media,con auto,1860.4124650300166,False,1.12721985301036,Trámites
media,con auto,1412.447216934141,True,1.48210391383712,De compras
alta,sin auto,1304.8434955394316,False,1.48210391383712,Trámites
alta,sin auto,4030.1038220381183,False,1.0,De compras
media,sin auto,419.3350577104185,True,1.48210391383712,De compras
media,sin auto,528.2247723803287,True,1.48210391383712,De compras
baja,sin auto,1099.6506942725323,True,1.48210391383712,De compras
baja,sin auto,250.66474123817255,True,1.48210391383712,De compras
alta,con auto,1823.2765149587158,False,1.48210391383712,Trámites
alta,con auto,1.0121334212938529,False,1.48210391383712,De compras
media,sin auto,2996.4560566465952,False,1.48210391383712,De salud
media,sin auto,2182.799639591679,False,1.12721985301036,Trámites
alta,sin auto,271.4807845985605,True,1.48210391383712,De compras
alta,sin auto,424.43109096361275,True,1.48210391383712,De compras
media,sin auto,3245.8370888303316,False,0.817907347175127,Buscar o Dejar a alguien
media,sin auto,3245.8370888303316,False,1.12721985301036,Buscar o Dejar a alguien
media,sin auto,586.2726882936494,True,1.48210391383712,Trámites
alta,sin auto,3027.288060939403,False,1.0,De compras
media,sin auto,476.2578247388698,True,1.48210391383712,De salud
media,sin auto,480.823268597725,True,1.48210391383712,De salud
alta,sin auto,10372.657099918999,False,1.12721985301036,De salud
baja,con auto,636.3683775252056,True,1.48210391383712,De compras
media,sin auto,3428.373489740616,False,1.05276355601825,De salud
alta,sin auto,7564.826833155204,False,1.12721985301036,Trámites
alta,sin auto,467.532351821775,True,1.48210391383712,De compras
alta,sin auto,2568.4524523533623,False,1.12721985301036,Trámites
media,con auto,3088.5157465361194,False,1.48210391383712,De salud
media,con auto,5142.778720950013,False,1.12721985301036,Trámites
baja,sin auto,13466.815146153305,False,0.817907347175127,De salud
baja,sin auto,2160.181583260132,False,1.12721985301036,Trámites
media,sin auto,6308752.338622553,True,1.48210391383712,De compras
media,sin auto,6308752.338622553,True,1.48210391383712,Recreación
media,sin auto,940.3126646103212,True,1.48210391383712,Trámites
alta,sin auto,223.60304400670063,True,1.48210391383712,De compras
media,sin auto,624.4704037472472,True,1.48210391383712,Trámites
alta,sin auto,1313.4979126749927,False,1.12721985301036,De compras
alta,sin auto,1221.7795678844855,False,1.48210391383712,De salud
media,sin auto,3492.001541469448,False,1.12721985301036,Trámites
media,con auto,1477.087138607287,True,1.48210391383712,Trámites
media,con auto,402.7890957611222,True,1.48210391383712,Trámites
media,sin auto,311.49398224775143,True,1.48210391383712,Trámites
media,sin auto,2480.556956896223,False,1.12721985301036,Trámites
alta,sin auto,5785.427175458962,False,1.05276355601825,Visitar a alguien
alta,sin auto,701.2879285921457,True,1.48210391383712,De compras
media,sin auto,1969.648705839207,True,1.48210391383712,De compras
media,sin auto,6407.181403328319,False,1.12721985301036,Trámites
media,sin auto,397.5470294506047,True,1.48210391383712,De compras
media,sin auto,230.22114241325121,True,1.48210391383712,De compras
baja,sin auto,486.3296247466835,True,1.48210391383712,De compras
alta,sin auto,11991.590287735246,False,1.0,Visitar a alguien
media,sin auto,1274.6129866061306,False,1.12721985301036,De salud
media,sin auto,998.048087694958,True,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,3452.2325769891286,False,1.0,De compras
baja,sin auto,1760.476552359119,False,1.0,De compras
baja,sin auto,1760.476552359119,False,1.0,De compras
alta,sin auto,618.7976504694911,True,1.48210391383712,De compras
baja,sin auto,5040.042002960051,False,0.817907347175127,Visitar a alguien
baja,sin auto,2985.5206990953125,False,1.48210391383712,Comer o Tomar algo
alta,sin auto,4454.162776005863,False,1.12721985301036,Trámites
media,con auto,1569.1032470809562,True,1.48210391383712,Recreación
alta,con auto,1666.7982781368596,False,1.48210391383712,Trámites
media,con auto,3881.696206738267,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,3881.696206738267,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,6423.8321981782465,False,1.14387994007037,Visitar a alguien
alta,sin auto,1691.9330337294678,False,0.817907347175127,De salud
media,sin auto,675.6902901211934,True,1.48210391383712,Trámites
media,sin auto,390.4193458641618,True,1.48210391383712,Recreación
media,con auto,2260.509238335814,False,1.0430735418982884,Buscar o Dejar a alguien
baja,sin auto,3461.7430405658724,False,1.12721985301036,Trámites
baja,sin auto,1015.1684863430614,True,1.48210391383712,De compras
media,sin auto,722.8845814955956,True,1.48210391383712,De compras
baja,con auto,14934.110715679191,False,1.48210391383712,Trámites
baja,con auto,3427.4983704010074,False,1.14387994007037,Visitar a alguien
baja,con auto,10815.30478691142,False,1.48210391383712,Trámites
baja,con auto,3075.949379771075,False,1.14387994007037,De salud
baja,con auto,3634.9571321459985,False,1.14387994007037,De compras
baja,con auto,3634.9571321459985,False,1.48210391383712,De compras
baja,con auto,3626.6668775371413,False,1.48210391383712,De compras
baja,con auto,1780.180734164108,False,1.48210391383712,Trámites
baja,con auto,2526.8674516412734,False,1.48210391383712,De compras
baja,con auto,7135.45484990544,False,1.48210391383712,Recreación
baja,con auto,4077.468275785731,False,1.48210391383712,Trámites
baja,con auto,5186.5376608317965,False,1.48210391383712,Trámites
baja,con auto,1176.1253935725774,False,1.48210391383712,Trámites
baja,con auto,5676.1304160493,False,1.48210391383712,Trámites
baja,con auto,2606.264281285812,False,1.48210391383712,Trámites
baja,con auto,1176.1253935725774,False,1.48210391383712,Trámites
baja,con auto,5676.1304160493,False,1.48210391383712,Trámites
baja,con auto,2606.264281285812,False,1.48210391383712,Trámites
baja,con auto,4391.140350649426,False,1.48210391383712,Trámites
baja,con auto,5670.136747500149,False,1.14387994007037,Buscar o Dejar a alguien
baja,sin auto,1652.374662240396,False,1.0,Trámites
baja,con auto,7550.054264084795,False,1.0430735418982884,Buscar o Dejar a alguien
baja,con auto,20953.358883854995,False,1.0430735418982884,Buscar o Dejar a alguien
baja,con auto,7550.054264084795,False,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,2006.1919812483052,False,1.48210391383712,De compras
baja,con auto,833.2021086784706,False,1.48210391383712,Recreación
baja,sin auto,8763.776402722406,False,1.0,Visitar a alguien
baja,con auto,1812.474975042759,False,1.48210391383712,Comer o Tomar algo
baja,con auto,1677.0464003438456,False,1.48210391383712,De compras
baja,con auto,2867.3990339202114,False,1.48210391383712,Visitar a alguien
baja,con auto,1359.0630044262114,False,1.48210391383712,De compras
baja,con auto,1883.89371781931,False,1.48210391383712,De salud
baja,con auto,4548.94116124583,False,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,1883.89371781931,False,1.48210391383712,De salud
baja,con auto,4555.795790545956,False,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,8341.357579292773,False,1.12721985301036,Trámites
baja,con auto,20290.39543580672,False,1.14387994007037,De compras
baja,con auto,7171.506648560787,False,1.12721985301036,De salud
baja,con auto,1297.4558492157112,False,1.48210391383712,De compras
baja,con auto,1001.5430926356838,False,1.48210391383712,De compras
baja,con auto,6315119.669360908,False,1.48210391383712,De compras
baja,con auto,8019.895831094164,False,1.48210391383712,De salud
baja,con auto,5392.974547747862,False,1.0,Visitar a alguien
baja,con auto,1223.0892468107397,False,1.48210391383712,De compras
baja,con auto,1390.32660035837,False,1.48210391383712,Trámites
baja,con auto,4040.025382930974,False,1.48210391383712,De compras
baja,con auto,1390.32660035837,False,1.48210391383712,Trámites
baja,con auto,4040.025382930974,False,1.48210391383712,De compras
baja,con auto,612.2063143165566,False,1.48210391383712,Trámites
baja,con auto,7724.3159087901795,False,1.48210391383712,De compras
baja,con auto,3122.470506891338,False,1.48210391383712,De compras
baja,con auto,646.9574011526956,False,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,1240.408104466026,True,1.48210391383712,De compras
baja,con auto,8204.822888154049,False,1.48210391383712,De salud
